Aussaat_ID,Versuchsjahr,Termin,Termin_Aufgang,Parzelle_ID,Saatstaerke_kg_ha,Reihenabstand,Pflanzenabstand,Saat_Pflanzgut_ID,Keimfaehige_Koerner,Technik_ID
1048,1983,1983-03-15T00:00:00,,24,150,12.5,,14,300,9
1049,1983,1983-03-15T00:00:00,,25,150,12.5,,14,300,9
1050,1983,1983-03-15T00:00:00,,26,150,12.5,,14,300,9
1051,1983,1983-03-15T00:00:00,,27,150,12.5,,14,300,9
1052,1983,1983-03-15T00:00:00,,28,150,12.5,,14,300,9
1053,1983,1983-03-15T00:00:00,,29,150,12.5,,14,300,9
1054,1983,1983-03-15T00:00:00,,30,150,12.5,,14,300,9
1055,1983,1983-03-15T00:00:00,,31,150,12.5,,14,300,9
1056,1983,1983-03-15T00:00:00,,32,150,12.5,,14,300,9
1057,1983,1983-03-15T00:00:00,,33,150,12.5,,14,300,9
1058,1983,1983-03-15T00:00:00,,34,150,12.5,,14,300,9
1059,1983,1983-03-15T00:00:00,,35,150,12.5,,14,300,9
1060,1983,1983-03-15T00:00:00,,36,150,12.5,,14,300,9
1061,1983,1983-03-15T00:00:00,,37,150,12.5,,14,300,9
1062,1983,1983-03-15T00:00:00,,38,150,12.5,,14,300,9
1063,1983,1983-03-15T00:00:00,,39,150,12.5,,14,300,9
1064,1983,1983-03-15T00:00:00,,40,150,12.5,,14,300,9
1065,1983,1983-03-15T00:00:00,,41,150,12.5,,14,300,9
1066,1983,1983-03-15T00:00:00,,42,150,12.5,,14,300,9
1067,1983,1983-03-15T00:00:00,,43,150,12.5,,14,300,9
1068,1983,1983-03-15T00:00:00,,44,150,12.5,,14,300,9
1069,1983,1983-03-15T00:00:00,,45,150,12.5,,14,300,9
1070,1983,1983-03-15T00:00:00,,46,150,12.5,,14,300,9
1071,1983,1983-03-15T00:00:00,,47,150,12.5,,14,300,9
1072,1983,1983-03-15T00:00:00,,48,150,12.5,,14,300,9
1073,1983,1983-03-15T00:00:00,,49,150,12.5,,14,300,9
1074,1983,1983-03-15T00:00:00,,50,150,12.5,,14,300,9
1075,1983,1983-03-15T00:00:00,,51,150,12.5,,14,300,9
1076,1983,1983-03-15T00:00:00,,52,150,12.5,,14,300,9
1077,1983,1983-03-15T00:00:00,,53,150,12.5,,14,300,9
1078,1983,1983-03-15T00:00:00,,54,150,12.5,,14,300,9
1079,1983,1983-03-15T00:00:00,,55,150,12.5,,14,300,9
1080,1983,1983-03-15T00:00:00,,56,150,12.5,,14,300,9
1081,1983,1983-03-15T00:00:00,,57,150,12.5,,14,300,9
1082,1983,1983-03-15T00:00:00,,58,150,12.5,,14,300,9
1083,1983,1983-03-15T00:00:00,,59,150,12.5,,14,300,9
1084,1983,1983-03-15T00:00:00,,60,150,12.5,,14,300,9
1085,1983,1983-03-15T00:00:00,,61,150,12.5,,14,300,9
1086,1983,1983-03-15T00:00:00,,62,150,12.5,,14,300,9
1087,1983,1983-03-15T00:00:00,,63,150,12.5,,14,300,9
1088,1983,1983-03-15T00:00:00,,64,150,12.5,,14,300,9
1089,1984,1984-04-27T00:00:00,,1,43.5,41.7,,15,14,9
1090,1984,1984-04-27T00:00:00,,2,43.5,41.7,,15,14,9
1091,1984,1984-04-27T00:00:00,,3,43.5,41.7,,15,14,9
1092,1984,1984-04-27T00:00:00,,4,43.5,41.7,,15,14,9
1093,1984,1984-04-27T00:00:00,,5,43.5,41.7,,15,14,9
1094,1984,1984-04-27T00:00:00,,6,43.5,41.7,,15,14,9
1095,1984,1984-04-27T00:00:00,,7,43.5,41.7,,15,14,9
1096,1984,1984-04-27T00:00:00,,8,43.5,41.7,,15,14,9
1097,1984,1984-04-27T00:00:00,,9,43.5,41.7,,15,14,9
1098,1984,1984-04-27T00:00:00,,10,43.5,41.7,,15,14,9
1099,1984,1984-04-27T00:00:00,,11,43.5,41.7,,15,14,9
1100,1984,1984-04-27T00:00:00,,12,43.5,41.7,,15,14,9
1101,1984,1984-04-27T00:00:00,,13,43.5,41.7,,15,14,9
1102,1984,1984-04-27T00:00:00,,14,43.5,41.7,,15,14,9
1103,1984,1984-04-27T00:00:00,,15,43.5,41.7,,15,14,9
1104,1984,1984-04-27T00:00:00,,16,43.5,41.7,,15,14,9
1105,1984,1984-04-27T00:00:00,,17,43.5,41.7,,15,14,9
1106,1984,1984-04-27T00:00:00,,18,43.5,41.7,,15,14,9
1107,1984,1984-04-27T00:00:00,,19,43.5,41.7,,15,14,9
1108,1984,1984-04-27T00:00:00,,20,43.5,41.7,,15,14,9
1109,1984,1984-04-27T00:00:00,,21,43.5,41.7,,15,14,9
1110,1984,1984-04-27T00:00:00,,22,43.5,41.7,,15,14,9
1111,1984,1984-04-27T00:00:00,,23,43.5,41.7,,15,14,9
1112,1984,1984-04-27T00:00:00,,24,43.5,41.7,,15,14,9
1113,1984,1984-04-27T00:00:00,,25,43.5,41.7,,15,14,9
1114,1984,1984-04-27T00:00:00,,26,43.5,41.7,,15,14,9
1115,1984,1984-04-27T00:00:00,,27,43.5,41.7,,15,14,9
1116,1984,1984-04-27T00:00:00,,28,43.5,41.7,,15,14,9
1117,1984,1984-04-27T00:00:00,,29,43.5,41.7,,15,14,9
1118,1984,1984-04-27T00:00:00,,30,43.5,41.7,,15,14,9
1119,1984,1984-04-27T00:00:00,,31,43.5,41.7,,15,14,9
1120,1984,1984-04-27T00:00:00,,32,43.5,41.7,,15,14,9
1121,1984,1984-04-27T00:00:00,,33,43.5,41.7,,15,14,9
1122,1984,1984-04-27T00:00:00,,34,43.5,41.7,,15,14,9
1123,1984,1984-04-27T00:00:00,,35,43.5,41.7,,15,14,9
1124,1984,1984-04-27T00:00:00,,36,43.5,41.7,,15,14,9
1125,1984,1984-04-27T00:00:00,,37,43.5,41.7,,15,14,9
1126,1984,1984-04-27T00:00:00,,38,43.5,41.7,,15,14,9
1127,1984,1984-04-27T00:00:00,,39,43.5,41.7,,15,14,9
1128,1984,1984-04-27T00:00:00,,40,43.5,41.7,,15,14,9
1129,1984,1984-04-27T00:00:00,,41,43.5,41.7,,15,14,9
1130,1984,1984-04-27T00:00:00,,42,43.5,41.7,,15,14,9
1131,1984,1984-04-27T00:00:00,,43,43.5,41.7,,15,14,9
1132,1984,1984-04-27T00:00:00,,44,43.5,41.7,,15,14,9
1133,1984,1984-04-27T00:00:00,,45,43.5,41.7,,15,14,9
1134,1984,1984-04-27T00:00:00,,46,43.5,41.7,,15,14,9
1135,1984,1984-04-27T00:00:00,,47,43.5,41.7,,15,14,9
1136,1984,1984-04-27T00:00:00,,48,43.5,41.7,,15,14,9
1137,1984,1984-04-27T00:00:00,,49,43.5,41.7,,15,14,9
1138,1984,1984-04-27T00:00:00,,50,43.5,41.7,,15,14,9
1139,1984,1984-04-27T00:00:00,,51,43.5,41.7,,15,14,9
1140,1984,1984-04-27T00:00:00,,52,43.5,41.7,,15,14,9
1141,1984,1984-04-27T00:00:00,,53,43.5,41.7,,15,14,9
1142,1984,1984-04-27T00:00:00,,54,43.5,41.7,,15,14,9
1143,1984,1984-04-27T00:00:00,,55,43.5,41.7,,15,14,9
1144,1984,1984-04-27T00:00:00,,56,43.5,41.7,,15,14,9
1145,1984,1984-04-27T00:00:00,,57,43.5,41.7,,15,14,9
1146,1984,1984-04-27T00:00:00,,58,43.5,41.7,,15,14,9
1147,1984,1984-04-27T00:00:00,,59,43.5,41.7,,15,14,9
1148,1984,1984-04-27T00:00:00,,60,43.5,41.7,,15,14,9
1149,1984,1984-04-27T00:00:00,,61,43.5,41.7,,15,14,9
1150,1984,1984-04-27T00:00:00,,62,43.5,41.7,,15,14,9
1151,1984,1984-04-27T00:00:00,,63,43.5,41.7,,15,14,9
1152,1984,1984-04-27T00:00:00,,64,43.5,41.7,,15,14,9
1153,1985,1984-10-18T00:00:00,,1,215,12.5,,9,500,9
1154,1985,1984-10-18T00:00:00,,2,215,12.5,,9,500,9
1155,1985,1984-10-18T00:00:00,,3,215,12.5,,9,500,9
1156,1985,1984-10-18T00:00:00,,4,215,12.5,,9,500,9
1157,1985,1984-10-18T00:00:00,,5,215,12.5,,9,500,9
1158,1985,1984-10-18T00:00:00,,6,215,12.5,,9,500,9
1159,1985,1984-10-18T00:00:00,,7,215,12.5,,9,500,9
1160,1985,1984-10-18T00:00:00,,8,215,12.5,,9,500,9
1161,1985,1984-10-18T00:00:00,,9,215,12.5,,9,500,9
1162,1985,1984-10-18T00:00:00,,10,215,12.5,,9,500,9
1163,1985,1984-10-18T00:00:00,,11,215,12.5,,9,500,9
1164,1985,1984-10-18T00:00:00,,12,215,12.5,,9,500,9
1165,1985,1984-10-18T00:00:00,,13,215,12.5,,9,500,9
1166,1985,1984-10-18T00:00:00,,14,215,12.5,,9,500,9
1167,1985,1984-10-18T00:00:00,,15,215,12.5,,9,500,9
1168,1985,1984-10-18T00:00:00,,16,215,12.5,,9,500,9
1169,1985,1984-10-18T00:00:00,,17,215,12.5,,9,500,9
1170,1985,1984-10-18T00:00:00,,18,215,12.5,,9,500,9
1171,1985,1984-10-18T00:00:00,,19,215,12.5,,9,500,9
1172,1985,1984-10-18T00:00:00,,20,215,12.5,,9,500,9
1173,1985,1984-10-18T00:00:00,,21,215,12.5,,9,500,9
1174,1985,1984-10-18T00:00:00,,22,215,12.5,,9,500,9
1175,1985,1984-10-18T00:00:00,,23,215,12.5,,9,500,9
1176,1985,1984-10-18T00:00:00,,24,215,12.5,,9,500,9
1177,1985,1984-10-18T00:00:00,,25,215,12.5,,9,500,9
1178,1985,1984-10-18T00:00:00,,26,215,12.5,,9,500,9
1179,1985,1984-10-18T00:00:00,,27,215,12.5,,9,500,9
1180,1985,1984-10-18T00:00:00,,28,215,12.5,,9,500,9
1181,1985,1984-10-18T00:00:00,,29,215,12.5,,9,500,9
1182,1985,1984-10-18T00:00:00,,30,215,12.5,,9,500,9
1183,1985,1984-10-18T00:00:00,,31,215,12.5,,9,500,9
1184,1985,1984-10-18T00:00:00,,32,215,12.5,,9,500,9
1185,1985,1984-10-18T00:00:00,,33,215,12.5,,9,500,9
1186,1985,1984-10-18T00:00:00,,34,215,12.5,,9,500,9
1187,1985,1984-10-18T00:00:00,,35,215,12.5,,9,500,9
1188,1985,1984-10-18T00:00:00,,36,215,12.5,,9,500,9
1189,1985,1984-10-18T00:00:00,,37,215,12.5,,9,500,9
1190,1985,1984-10-18T00:00:00,,38,215,12.5,,9,500,9
1191,1985,1984-10-18T00:00:00,,39,215,12.5,,9,500,9
1192,1985,1984-10-18T00:00:00,,40,215,12.5,,9,500,9
1193,1985,1984-10-18T00:00:00,,41,215,12.5,,9,500,9
1194,1985,1984-10-18T00:00:00,,42,215,12.5,,9,500,9
1195,1985,1984-10-18T00:00:00,,43,215,12.5,,9,500,9
1196,1985,1984-10-18T00:00:00,,44,215,12.5,,9,500,9
1197,1985,1984-10-18T00:00:00,,45,215,12.5,,9,500,9
1198,1985,1984-10-18T00:00:00,,46,215,12.5,,9,500,9
1199,1985,1984-10-18T00:00:00,,47,215,12.5,,9,500,9
1200,1985,1984-10-18T00:00:00,,48,215,12.5,,9,500,9
1201,1985,1984-10-18T00:00:00,,49,215,12.5,,9,500,9
1202,1985,1984-10-18T00:00:00,,50,215,12.5,,9,500,9
1203,1985,1984-10-18T00:00:00,,51,215,12.5,,9,500,9
1204,1985,1984-10-18T00:00:00,,52,215,12.5,,9,500,9
1205,1985,1984-10-18T00:00:00,,53,215,12.5,,9,500,9
1206,1985,1984-10-18T00:00:00,,54,215,12.5,,9,500,9
1207,1985,1984-10-18T00:00:00,,55,215,12.5,,9,500,9
1208,1985,1984-10-18T00:00:00,,56,215,12.5,,9,500,9
1209,1985,1984-10-18T00:00:00,,57,215,12.5,,9,500,9
1210,1985,1984-10-18T00:00:00,,58,215,12.5,,9,500,9
1211,1985,1984-10-18T00:00:00,,59,215,12.5,,9,500,9
1212,1985,1984-10-18T00:00:00,,60,215,12.5,,9,500,9
1213,1985,1984-10-18T00:00:00,,61,215,12.5,,9,500,9
1214,1985,1984-10-18T00:00:00,,62,215,12.5,,9,500,9
1215,1985,1984-10-18T00:00:00,,63,215,12.5,,9,500,9
1216,1985,1984-10-18T00:00:00,,64,215,12.5,,9,500,9
1217,1986,1985-09-24T00:00:00,,1,136,12.5,,16,300,9
1218,1986,1985-09-24T00:00:00,,2,136,12.5,,16,300,9
1219,1986,1985-09-24T00:00:00,,3,136,12.5,,16,300,9
1220,1986,1985-09-24T00:00:00,,4,136,12.5,,16,300,9
1221,1986,1985-09-24T00:00:00,,5,136,12.5,,16,300,9
1222,1986,1985-09-24T00:00:00,,6,136,12.5,,16,300,9
1223,1986,1985-09-24T00:00:00,,7,136,12.5,,16,300,9
1224,1986,1985-09-24T00:00:00,,8,136,12.5,,16,300,9
1225,1986,1985-09-24T00:00:00,,9,136,12.5,,16,300,9
1226,1986,1985-09-24T00:00:00,,10,136,12.5,,16,300,9
1227,1986,1985-09-24T00:00:00,,11,136,12.5,,16,300,9
1228,1986,1985-09-24T00:00:00,,12,136,12.5,,16,300,9
1229,1986,1985-09-24T00:00:00,,13,136,12.5,,16,300,9
1230,1986,1985-09-24T00:00:00,,14,136,12.5,,16,300,9
1231,1986,1985-09-24T00:00:00,,15,136,12.5,,16,300,9
1232,1986,1985-09-24T00:00:00,,16,136,12.5,,16,300,9
1233,1986,1985-09-24T00:00:00,,17,136,12.5,,16,300,9
1234,1986,1985-09-24T00:00:00,,18,136,12.5,,16,300,9
1235,1986,1985-09-24T00:00:00,,19,136,12.5,,16,300,9
1236,1986,1985-09-24T00:00:00,,20,136,12.5,,16,300,9
1237,1986,1985-09-24T00:00:00,,21,136,12.5,,16,300,9
1238,1986,1985-09-24T00:00:00,,22,136,12.5,,16,300,9
1239,1986,1985-09-24T00:00:00,,23,136,12.5,,16,300,9
1240,1986,1985-09-24T00:00:00,,24,136,12.5,,16,300,9
1241,1986,1985-09-24T00:00:00,,25,136,12.5,,16,300,9
1242,1986,1985-09-24T00:00:00,,26,136,12.5,,16,300,9
1243,1986,1985-09-24T00:00:00,,27,136,12.5,,16,300,9
1244,1986,1985-09-24T00:00:00,,28,136,12.5,,16,300,9
1245,1986,1985-09-24T00:00:00,,29,136,12.5,,16,300,9
1246,1986,1985-09-24T00:00:00,,30,136,12.5,,16,300,9
1247,1986,1985-09-24T00:00:00,,31,136,12.5,,16,300,9
1248,1986,1985-09-24T00:00:00,,32,136,12.5,,16,300,9
1249,1986,1985-09-24T00:00:00,,33,136,12.5,,16,300,9
1250,1986,1985-09-24T00:00:00,,34,136,12.5,,16,300,9
1251,1986,1985-09-24T00:00:00,,35,136,12.5,,16,300,9
1252,1986,1985-09-24T00:00:00,,36,136,12.5,,16,300,9
1253,1986,1985-09-24T00:00:00,,37,136,12.5,,16,300,9
1254,1986,1985-09-24T00:00:00,,38,136,12.5,,16,300,9
1255,1986,1985-09-24T00:00:00,,39,136,12.5,,16,300,9
1256,1986,1985-09-24T00:00:00,,40,136,12.5,,16,300,9
1257,1986,1985-09-24T00:00:00,,41,136,12.5,,16,300,9
1258,1986,1985-09-24T00:00:00,,42,136,12.5,,16,300,9
1259,1986,1985-09-24T00:00:00,,43,136,12.5,,16,300,9
1260,1986,1985-09-24T00:00:00,,44,136,12.5,,16,300,9
1261,1986,1985-09-24T00:00:00,,45,136,12.5,,16,300,9
1262,1986,1985-09-24T00:00:00,,46,136,12.5,,16,300,9
1263,1986,1985-09-24T00:00:00,,47,136,12.5,,16,300,9
1264,1986,1985-09-24T00:00:00,,48,136,12.5,,16,300,9
1265,1986,1985-09-24T00:00:00,,49,136,12.5,,16,300,9
1266,1986,1985-09-24T00:00:00,,50,136,12.5,,16,300,9
1267,1986,1985-09-24T00:00:00,,51,136,12.5,,16,300,9
1268,1986,1985-09-24T00:00:00,,52,136,12.5,,16,300,9
1269,1986,1985-09-24T00:00:00,,53,136,12.5,,16,300,9
1270,1986,1985-09-24T00:00:00,,54,136,12.5,,16,300,9
1271,1986,1985-09-24T00:00:00,,55,136,12.5,,16,300,9
1272,1986,1985-09-24T00:00:00,,56,136,12.5,,16,300,9
1273,1986,1985-09-24T00:00:00,,57,136,12.5,,16,300,9
1274,1986,1985-09-24T00:00:00,,58,136,12.5,,16,300,9
1275,1986,1985-09-24T00:00:00,,59,136,12.5,,16,300,9
1276,1986,1985-09-24T00:00:00,,60,136,12.5,,16,300,9
1277,1986,1985-09-24T00:00:00,,61,136,12.5,,16,300,9
1278,1986,1985-09-24T00:00:00,,62,136,12.5,,16,300,9
1279,1986,1985-09-24T00:00:00,,63,136,12.5,,16,300,9
1280,1986,1985-09-24T00:00:00,,64,136,12.5,,16,300,9
1281,1987,1987-04-26T00:00:00,,1,24.2,41.7,,17,,8
1282,1987,1987-04-26T00:00:00,,2,24.2,41.7,,17,,8
1283,1987,1987-04-26T00:00:00,,3,24.2,41.7,,17,,8
1284,1987,1987-04-26T00:00:00,,4,24.2,41.7,,17,,8
1285,1987,1987-04-26T00:00:00,,5,24.2,41.7,,17,,8
1286,1987,1987-04-26T00:00:00,,6,24.2,41.7,,17,,8
1287,1987,1987-04-26T00:00:00,,7,24.2,41.7,,17,,8
1288,1987,1987-04-26T00:00:00,,8,24.2,41.7,,17,,8
1289,1987,1987-04-26T00:00:00,,9,24.2,41.7,,17,,8
1290,1987,1987-04-26T00:00:00,,10,24.2,41.7,,17,,8
1291,1987,1987-04-26T00:00:00,,11,24.2,41.7,,17,,8
1292,1987,1987-04-26T00:00:00,,12,24.2,41.7,,17,,8
1293,1987,1987-04-26T00:00:00,,13,24.2,41.7,,17,,8
1294,1987,1987-04-26T00:00:00,,14,24.2,41.7,,17,,8
1295,1987,1987-04-26T00:00:00,,15,24.2,41.7,,17,,8
1296,1987,1987-04-26T00:00:00,,16,24.2,41.7,,17,,8
1297,1987,1987-04-26T00:00:00,,17,24.2,41.7,,17,,8
1298,1987,1987-04-26T00:00:00,,18,24.2,41.7,,17,,8
1299,1987,1987-04-26T00:00:00,,19,24.2,41.7,,17,,8
1300,1987,1987-04-26T00:00:00,,20,24.2,41.7,,17,,8
1301,1987,1987-04-26T00:00:00,,21,24.2,41.7,,17,,8
1302,1987,1987-04-26T00:00:00,,22,24.2,41.7,,17,,8
1303,1987,1987-04-26T00:00:00,,23,24.2,41.7,,17,,8
1304,1987,1987-04-26T00:00:00,,24,24.2,41.7,,17,,8
1305,1987,1987-04-26T00:00:00,,25,24.2,41.7,,17,,8
1306,1987,1987-04-26T00:00:00,,26,24.2,41.7,,17,,8
1307,1987,1987-04-26T00:00:00,,27,24.2,41.7,,17,,8
1308,1987,1987-04-26T00:00:00,,28,24.2,41.7,,17,,8
1309,1987,1987-04-26T00:00:00,,29,24.2,41.7,,17,,8
1310,1987,1987-04-26T00:00:00,,30,24.2,41.7,,17,,8
1311,1987,1987-04-26T00:00:00,,31,24.2,41.7,,17,,8
1312,1987,1987-04-26T00:00:00,,32,24.2,41.7,,17,,8
1313,1987,1987-04-26T00:00:00,,33,24.2,41.7,,17,,8
1314,1987,1987-04-26T00:00:00,,34,24.2,41.7,,17,,8
1315,1987,1987-04-26T00:00:00,,35,24.2,41.7,,17,,8
1316,1987,1987-04-26T00:00:00,,36,24.2,41.7,,17,,8
1317,1987,1987-04-26T00:00:00,,37,24.2,41.7,,17,,8
1318,1987,1987-04-26T00:00:00,,38,24.2,41.7,,17,,8
1319,1987,1987-04-26T00:00:00,,39,24.2,41.7,,17,,8
1320,1987,1987-04-26T00:00:00,,40,24.2,41.7,,17,,8
1321,1987,1987-04-26T00:00:00,,41,24.2,41.7,,17,,8
1322,1987,1987-04-26T00:00:00,,42,24.2,41.7,,17,,8
1323,1987,1987-04-26T00:00:00,,43,24.2,41.7,,17,,8
1324,1987,1987-04-26T00:00:00,,44,24.2,41.7,,17,,8
1325,1987,1987-04-26T00:00:00,,45,24.2,41.7,,17,,8
1326,1987,1987-04-26T00:00:00,,46,24.2,41.7,,17,,8
1327,1987,1987-04-26T00:00:00,,47,24.2,41.7,,17,,8
1328,1987,1987-04-26T00:00:00,,48,24.2,41.7,,17,,8
1329,1987,1987-04-26T00:00:00,,49,24.2,41.7,,17,,8
1330,1987,1987-04-26T00:00:00,,50,24.2,41.7,,17,,8
1331,1987,1987-04-26T00:00:00,,51,24.2,41.7,,17,,8
1332,1987,1987-04-26T00:00:00,,52,24.2,41.7,,17,,8
1333,1987,1987-04-26T00:00:00,,53,24.2,41.7,,17,,8
1334,1987,1987-04-26T00:00:00,,54,24.2,41.7,,17,,8
1335,1987,1987-04-26T00:00:00,,55,24.2,41.7,,17,,8
1336,1987,1987-04-26T00:00:00,,56,24.2,41.7,,17,,8
1337,1987,1987-04-26T00:00:00,,57,24.2,41.7,,17,,8
1338,1987,1987-04-26T00:00:00,,58,24.2,41.7,,17,,8
1339,1987,1987-04-26T00:00:00,,59,24.2,41.7,,17,,8
1340,1987,1987-04-26T00:00:00,,60,24.2,41.7,,17,,8
1341,1987,1987-04-26T00:00:00,,61,24.2,41.7,,17,,8
1342,1987,1987-04-26T00:00:00,,62,24.2,41.7,,17,,8
1343,1987,1987-04-26T00:00:00,,63,24.2,41.7,,17,,8
1344,1987,1987-04-26T00:00:00,,64,24.2,41.7,,17,,8
1345,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,1,153.5,12.5,,14,320,9
1346,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,2,153.5,12.5,,14,320,9
1347,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,3,153.5,12.5,,14,320,9
1348,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,4,153.5,12.5,,14,320,9
1349,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,5,153.5,12.5,,14,320,9
1350,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,6,153.5,12.5,,14,320,9
1351,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,7,153.5,12.5,,14,320,9
1352,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,8,153.5,12.5,,14,320,9
1353,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,9,153.5,12.5,,14,320,9
1354,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,10,153.5,12.5,,14,320,9
1355,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,11,153.5,12.5,,14,320,9
1356,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,12,153.5,12.5,,14,320,9
1357,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,13,153.5,12.5,,14,320,9
1358,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,14,153.5,12.5,,14,320,9
1359,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,15,153.5,12.5,,14,320,9
1360,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,16,153.5,12.5,,14,320,9
1361,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,17,153.5,12.5,,14,320,9
1362,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,18,153.5,12.5,,14,320,9
1363,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,19,153.5,12.5,,14,320,9
1364,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,20,153.5,12.5,,14,320,9
1365,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,21,153.5,12.5,,14,320,9
1366,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,22,153.5,12.5,,14,320,9
1367,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,23,153.5,12.5,,14,320,9
1368,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,24,153.5,12.5,,14,320,9
1369,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,25,153.5,12.5,,14,320,9
1370,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,26,153.5,12.5,,14,320,9
1371,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,27,153.5,12.5,,14,320,9
1372,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,28,153.5,12.5,,14,320,9
1373,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,29,153.5,12.5,,14,320,9
1374,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,30,153.5,12.5,,14,320,9
1375,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,31,153.5,12.5,,14,320,9
1376,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,32,153.5,12.5,,14,320,9
1377,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,33,153.5,12.5,,14,320,9
1378,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,34,153.5,12.5,,14,320,9
1379,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,35,153.5,12.5,,14,320,9
1380,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,36,153.5,12.5,,14,320,9
1381,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,37,153.5,12.5,,14,320,9
1382,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,38,153.5,12.5,,14,320,9
1383,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,39,153.5,12.5,,14,320,9
1384,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,40,153.5,12.5,,14,320,9
1385,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,41,153.5,12.5,,14,320,9
1386,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,42,153.5,12.5,,14,320,9
1387,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,43,153.5,12.5,,14,320,9
1388,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,44,153.5,12.5,,14,320,9
1389,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,45,153.5,12.5,,14,320,9
1390,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,46,153.5,12.5,,14,320,9
1391,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,47,153.5,12.5,,14,320,9
1392,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,48,153.5,12.5,,14,320,9
1393,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,49,153.5,12.5,,14,320,9
1394,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,50,153.5,12.5,,14,320,9
1395,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,51,153.5,12.5,,14,320,9
1396,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,52,153.5,12.5,,14,320,9
1397,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,53,153.5,12.5,,14,320,9
1398,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,54,153.5,12.5,,14,320,9
1399,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,55,153.5,12.5,,14,320,9
1400,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,56,153.5,12.5,,14,320,9
1401,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,57,153.5,12.5,,14,320,9
1402,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,58,153.5,12.5,,14,320,9
1403,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,59,153.5,12.5,,14,320,9
1404,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,60,153.5,12.5,,14,320,9
1405,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,61,153.5,12.5,,14,320,9
1406,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,62,153.5,12.5,,14,320,9
1407,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,63,153.5,12.5,,14,320,9
1408,1988,1988-04-08T00:00:00,1988-05-02T00:00:00,64,153.5,12.5,,14,320,9
1409,1989,1989-04-12T00:00:00,1989-05-19T00:00:00,1,,75,33.3,12,,10
1410,1989,1989-04-12T00:00:00,1989-05-19T00:00:00,2,,75,33.3,12,,10
1411,1989,1989-04-12T00:00:00,1989-05-19T00:00:00,3,,75,33.3,12,,10
