Ernte_ID,Versuchsjahr,Termin,Parzelle_ID,Saat_Pflanzgut_ID,Ganzflaechig,Technik_ID
1574,1987,1987-10-28T00:00:00,41,17,1,20
1575,1987,1987-10-28T00:00:00,47,17,1,20
1576,1987,1987-10-28T00:00:00,46,17,1,20
1577,1987,1987-10-28T00:00:00,33,17,1,20
1578,1987,1987-10-28T00:00:00,34,17,1,20
1579,1987,1987-10-28T00:00:00,35,17,1,20
1580,1987,1987-10-28T00:00:00,36,17,1,20
1581,1987,1987-10-28T00:00:00,40,17,1,20
1582,1987,1987-10-28T00:00:00,42,17,1,20
1583,1987,1987-10-28T00:00:00,44,17,1,20
1584,1987,1987-10-28T00:00:00,38,17,1,20
1585,1987,1987-10-28T00:00:00,57,17,1,20
1586,1987,1987-10-28T00:00:00,63,17,1,20
1587,1987,1987-10-28T00:00:00,60,17,1,20
1588,1987,1987-10-28T00:00:00,53,17,1,20
1589,1987,1987-10-28T00:00:00,61,17,1,20
1590,1987,1987-10-28T00:00:00,64,17,1,20
1591,1987,1987-10-28T00:00:00,59,17,1,20
1592,1987,1987-10-28T00:00:00,58,17,1,20
1593,1987,1987-10-28T00:00:00,54,17,1,20
1594,1987,1987-10-28T00:00:00,56,17,1,20
1595,1987,1987-10-28T00:00:00,62,17,1,20
1596,1987,1987-10-28T00:00:00,55,17,1,20
1597,1987,1987-10-28T00:00:00,49,17,1,20
1598,1987,1987-10-28T00:00:00,50,17,1,20
1599,1987,1987-10-28T00:00:00,51,17,1,20
1600,1987,1987-10-28T00:00:00,52,17,1,20
1601,1987,1987-10-30T00:00:00,1,17,1,18
1602,1987,1987-10-30T00:00:00,2,17,1,18
1603,1987,1987-10-30T00:00:00,3,17,1,18
1604,1987,1987-10-30T00:00:00,4,17,1,18
1605,1987,1987-10-30T00:00:00,5,17,1,18
1606,1987,1987-10-30T00:00:00,6,17,1,18
1607,1987,1987-10-30T00:00:00,7,17,1,18
1608,1987,1987-10-30T00:00:00,8,17,1,18
1609,1987,1987-10-30T00:00:00,9,17,1,18
1610,1987,1987-10-30T00:00:00,10,17,1,18
1611,1987,1987-10-30T00:00:00,11,17,1,18
1612,1987,1987-10-30T00:00:00,12,17,1,18
1613,1987,1987-10-30T00:00:00,13,17,1,18
1614,1987,1987-10-30T00:00:00,14,17,1,18
1615,1987,1987-10-30T00:00:00,15,17,1,18
1616,1987,1987-10-30T00:00:00,16,17,1,18
1617,1987,1987-10-30T00:00:00,22,17,1,18
1618,1987,1987-10-30T00:00:00,28,17,1,18
1619,1987,1987-10-30T00:00:00,30,17,1,18
1620,1987,1987-10-30T00:00:00,26,17,1,18
1621,1987,1987-10-30T00:00:00,17,17,1,18
1622,1987,1987-10-30T00:00:00,18,17,1,18
1623,1987,1987-10-30T00:00:00,19,17,1,18
1624,1987,1987-10-30T00:00:00,20,17,1,18
1625,1987,1987-10-30T00:00:00,29,17,1,18
1626,1987,1987-10-30T00:00:00,31,17,1,18
1627,1987,1987-10-30T00:00:00,24,17,1,18
1628,1987,1987-10-30T00:00:00,32,17,1,18
1629,1987,1987-10-30T00:00:00,25,17,1,18
1630,1987,1987-10-30T00:00:00,21,17,1,18
1631,1987,1987-10-30T00:00:00,23,17,1,18
1632,1987,1987-10-30T00:00:00,27,17,1,18
1633,1987,1987-10-30T00:00:00,45,17,1,18
1634,1987,1987-10-30T00:00:00,39,17,1,18
1635,1987,1987-10-30T00:00:00,37,17,1,18
1636,1987,1987-10-30T00:00:00,48,17,1,18
1637,1987,1987-10-30T00:00:00,43,17,1,18
1638,1987,1987-10-30T00:00:00,41,17,1,18
1639,1987,1987-10-30T00:00:00,47,17,1,18
1640,1987,1987-10-30T00:00:00,46,17,1,18
1641,1987,1987-10-30T00:00:00,33,17,1,18
1642,1987,1987-10-30T00:00:00,34,17,1,18
1643,1987,1987-10-30T00:00:00,35,17,1,18
1644,1987,1987-10-30T00:00:00,36,17,1,18
1645,1987,1987-10-30T00:00:00,40,17,1,18
1646,1987,1987-10-30T00:00:00,42,17,1,18
1647,1987,1987-10-30T00:00:00,44,17,1,18
1648,1987,1987-10-30T00:00:00,38,17,1,18
1649,1987,1987-10-30T00:00:00,57,17,1,18
1650,1987,1987-10-30T00:00:00,63,17,1,18
1651,1987,1987-10-30T00:00:00,60,17,1,18
1652,1987,1987-10-30T00:00:00,53,17,1,18
1653,1987,1987-10-30T00:00:00,61,17,1,18
1654,1987,1987-10-30T00:00:00,64,17,1,18
1655,1987,1987-10-30T00:00:00,59,17,1,18
1656,1987,1987-10-30T00:00:00,58,17,1,18
1657,1987,1987-10-30T00:00:00,54,17,1,18
1658,1987,1987-10-30T00:00:00,56,17,1,18
1659,1987,1987-10-30T00:00:00,62,17,1,18
1660,1987,1987-10-30T00:00:00,55,17,1,18
1661,1987,1987-10-30T00:00:00,49,17,1,18
1662,1987,1987-10-30T00:00:00,50,17,1,18
1663,1987,1987-10-30T00:00:00,51,17,1,18
1664,1987,1987-10-30T00:00:00,52,17,1,18
1665,1988,1988-08-11T00:00:00,1,14,1,21
1666,1988,1988-08-11T00:00:00,2,14,1,21
1667,1988,1988-08-11T00:00:00,3,14,1,21
1668,1988,1988-08-11T00:00:00,4,14,1,21
1669,1988,1988-08-11T00:00:00,5,14,1,21
1670,1988,1988-08-11T00:00:00,6,14,1,21
1671,1988,1988-08-11T00:00:00,7,14,1,21
1672,1988,1988-08-11T00:00:00,8,14,1,21
1673,1988,1988-08-11T00:00:00,9,14,1,21
1674,1988,1988-08-11T00:00:00,10,14,1,21
1675,1988,1988-08-11T00:00:00,11,14,1,21
1676,1988,1988-08-11T00:00:00,12,14,1,21
1677,1988,1988-08-11T00:00:00,13,14,1,21
1678,1988,1988-08-11T00:00:00,14,14,1,21
1679,1988,1988-08-11T00:00:00,15,14,1,21
1680,1988,1988-08-11T00:00:00,16,14,1,21
1681,1988,1988-08-11T00:00:00,22,14,1,21
1682,1988,1988-08-11T00:00:00,28,14,1,21
1683,1988,1988-08-11T00:00:00,30,14,1,21
1684,1988,1988-08-11T00:00:00,26,14,1,21
1685,1988,1988-08-11T00:00:00,17,14,1,21
1686,1988,1988-08-11T00:00:00,18,14,1,21
1687,1988,1988-08-11T00:00:00,19,14,1,21
1688,1988,1988-08-11T00:00:00,20,14,1,21
1689,1988,1988-08-11T00:00:00,29,14,1,21
1690,1988,1988-08-11T00:00:00,31,14,1,21
1691,1988,1988-08-11T00:00:00,24,14,1,21
1692,1988,1988-08-11T00:00:00,32,14,1,21
1693,1988,1988-08-11T00:00:00,25,14,1,21
1694,1988,1988-08-11T00:00:00,21,14,1,21
1695,1988,1988-08-11T00:00:00,23,14,1,21
1696,1988,1988-08-11T00:00:00,27,14,1,21
1697,1988,1988-08-11T00:00:00,45,14,1,21
1698,1988,1988-08-11T00:00:00,39,14,1,21
1699,1988,1988-08-11T00:00:00,37,14,1,21
1700,1988,1988-08-11T00:00:00,48,14,1,21
1701,1988,1988-08-11T00:00:00,43,14,1,21
1702,1988,1988-08-11T00:00:00,41,14,1,21
1703,1988,1988-08-11T00:00:00,47,14,1,21
1704,1988,1988-08-11T00:00:00,46,14,1,21
1705,1988,1988-08-11T00:00:00,33,14,1,21
1706,1988,1988-08-11T00:00:00,34,14,1,21
1707,1988,1988-08-11T00:00:00,35,14,1,21
1708,1988,1988-08-11T00:00:00,36,14,1,21
1709,1988,1988-08-11T00:00:00,40,14,1,21
1710,1988,1988-08-11T00:00:00,42,14,1,21
1711,1988,1988-08-11T00:00:00,44,14,1,21
1712,1988,1988-08-11T00:00:00,38,14,1,21
1713,1988,1988-08-11T00:00:00,57,14,1,21
1714,1988,1988-08-11T00:00:00,63,14,1,21
1715,1988,1988-08-11T00:00:00,60,14,1,21
1716,1988,1988-08-11T00:00:00,53,14,1,21
1717,1988,1988-08-11T00:00:00,61,14,1,21
1718,1988,1988-08-11T00:00:00,64,14,1,21
1719,1988,1988-08-11T00:00:00,59,14,1,21
1720,1988,1988-08-11T00:00:00,58,14,1,21
1721,1988,1988-08-11T00:00:00,54,14,1,21
1722,1988,1988-08-11T00:00:00,56,14,1,21
1723,1988,1988-08-11T00:00:00,62,14,1,21
1724,1988,1988-08-11T00:00:00,55,14,1,21
1725,1988,1988-08-11T00:00:00,49,14,1,21
1726,1988,1988-08-11T00:00:00,50,14,1,21
1727,1988,1988-08-11T00:00:00,51,14,1,21
1728,1988,1988-08-11T00:00:00,52,14,1,21
1729,1989,1989-09-06T00:00:00,1,12,1,24
1730,1989,1989-09-06T00:00:00,2,12,1,24
1731,1989,1989-09-06T00:00:00,3,12,1,24
1732,1989,1989-09-06T00:00:00,4,12,1,24
1733,1989,1989-09-06T00:00:00,5,12,1,24
1734,1989,1989-09-06T00:00:00,6,12,1,24
1735,1989,1989-09-06T00:00:00,7,12,1,24
1736,1989,1989-09-06T00:00:00,8,12,1,24
1737,1989,1989-09-06T00:00:00,9,12,1,24
1738,1989,1989-09-06T00:00:00,10,12,1,24
1739,1989,1989-09-06T00:00:00,11,12,1,24
1740,1989,1989-09-06T00:00:00,12,12,1,24
1741,1989,1989-09-06T00:00:00,13,12,1,24
1742,1989,1989-09-06T00:00:00,14,12,1,24
1743,1989,1989-09-06T00:00:00,15,12,1,24
1744,1989,1989-09-06T00:00:00,16,12,1,24
1745,1989,1989-09-06T00:00:00,22,12,1,24
1746,1989,1989-09-06T00:00:00,28,12,1,24
1747,1989,1989-09-06T00:00:00,30,12,1,24
1748,1989,1989-09-06T00:00:00,26,12,1,24
1749,1989,1989-09-06T00:00:00,17,12,1,24
1750,1989,1989-09-06T00:00:00,18,12,1,24
1751,1989,1989-09-06T00:00:00,19,12,1,24
1752,1989,1989-09-06T00:00:00,20,12,1,24
1753,1989,1989-09-06T00:00:00,29,12,1,24
1754,1989,1989-09-06T00:00:00,31,12,1,24
1755,1989,1989-09-06T00:00:00,24,12,1,24
1756,1989,1989-09-06T00:00:00,32,12,1,24
1757,1989,1989-09-06T00:00:00,25,12,1,24
1758,1989,1989-09-06T00:00:00,21,12,1,24
1759,1989,1989-09-06T00:00:00,23,12,1,24
1760,1989,1989-09-06T00:00:00,27,12,1,24
1761,1989,1989-09-06T00:00:00,45,12,1,24
1762,1989,1989-09-06T00:00:00,39,12,1,24
1763,1989,1989-09-06T00:00:00,37,12,1,24
1764,1989,1989-09-06T00:00:00,48,12,1,24
1765,1989,1989-09-06T00:00:00,43,12,1,24
1766,1989,1989-09-06T00:00:00,41,12,1,24
1767,1989,1989-09-06T00:00:00,47,12,1,24
1768,1989,1989-09-06T00:00:00,46,12,1,24
1769,1989,1989-09-06T00:00:00,33,12,1,24
1770,1989,1989-09-06T00:00:00,34,12,1,24
1771,1989,1989-09-06T00:00:00,35,12,1,24
1772,1989,1989-09-06T00:00:00,36,12,1,24
1773,1989,1989-09-06T00:00:00,40,12,1,24
1774,1989,1989-09-06T00:00:00,42,12,1,24
1775,1989,1989-09-06T00:00:00,44,12,1,24
1776,1989,1989-09-06T00:00:00,38,12,1,24
1777,1989,1989-09-06T00:00:00,57,12,1,24
1778,1989,1989-09-06T00:00:00,63,12,1,24
1779,1989,1989-09-06T00:00:00,60,12,1,24
1780,1989,1989-09-06T00:00:00,53,12,1,24
1781,1989,1989-09-06T00:00:00,61,12,1,24
1782,1989,1989-09-06T00:00:00,64,12,1,24
1783,1989,1989-09-06T00:00:00,59,12,1,24
1784,1989,1989-09-06T00:00:00,58,12,1,24
1785,1989,1989-09-06T00:00:00,54,12,1,24
1786,1989,1989-09-06T00:00:00,56,12,1,24
1787,1989,1989-09-06T00:00:00,62,12,1,24
1788,1989,1989-09-06T00:00:00,55,12,1,24
1789,1989,1989-09-06T00:00:00,49,12,1,24
1790,1989,1989-09-06T00:00:00,50,12,1,24
1791,1989,1989-09-06T00:00:00,51,12,1,24
1792,1989,1989-09-06T00:00:00,52,12,1,24
1793,1990,1990-07-31T00:00:00,1,18,1,21
1794,1990,1990-07-31T00:00:00,2,18,1,21
1795,1990,1990-07-31T00:00:00,3,18,1,21
1796,1990,1990-07-31T00:00:00,4,18,1,21
1797,1990,1990-07-31T00:00:00,5,18,1,21
1798,1990,1990-07-31T00:00:00,6,18,1,21
1799,1990,1990-07-31T00:00:00,7,18,1,21
1800,1990,1990-07-31T00:00:00,8,18,1,21
1801,1990,1990-07-31T00:00:00,9,18,1,21
1802,1990,1990-07-31T00:00:00,10,18,1,21
1803,1990,1990-07-31T00:00:00,11,18,1,21
1804,1990,1990-07-31T00:00:00,12,18,1,21
1805,1990,1990-07-31T00:00:00,13,18,1,21
1806,1990,1990-07-31T00:00:00,14,18,1,21
1807,1990,1990-07-31T00:00:00,15,18,1,21
1808,1990,1990-07-31T00:00:00,16,18,1,21
1809,1990,1990-07-31T00:00:00,22,18,1,21
1810,1990,1990-07-31T00:00:00,28,18,1,21
1811,1990,1990-07-31T00:00:00,30,18,1,21
1812,1990,1990-07-31T00:00:00,26,18,1,21
1813,1990,1990-07-31T00:00:00,17,18,1,21
1814,1990,1990-07-31T00:00:00,18,18,1,21
1815,1990,1990-07-31T00:00:00,19,18,1,21
1816,1990,1990-07-31T00:00:00,20,18,1,21
1817,1990,1990-07-31T00:00:00,29,18,1,21
1818,1990,1990-07-31T00:00:00,31,18,1,21
1819,1990,1990-07-31T00:00:00,24,18,1,21
1820,1990,1990-07-31T00:00:00,32,18,1,21
1821,1990,1990-07-31T00:00:00,25,18,1,21
1822,1990,1990-07-31T00:00:00,21,18,1,21
1823,1990,1990-07-31T00:00:00,23,18,1,21
1824,1990,1990-07-31T00:00:00,27,18,1,21
1825,1990,1990-07-31T00:00:00,45,18,1,21
1826,1990,1990-07-31T00:00:00,39,18,1,21
1827,1990,1990-07-31T00:00:00,37,18,1,21
1828,1990,1990-07-31T00:00:00,48,18,1,21
1829,1990,1990-07-31T00:00:00,43,18,1,21
1830,1990,1990-07-31T00:00:00,41,18,1,21
1831,1990,1990-07-31T00:00:00,47,18,1,21
1832,1990,1990-07-31T00:00:00,46,18,1,21
1833,1990,1990-07-31T00:00:00,33,18,1,21
1834,1990,1990-07-31T00:00:00,34,18,1,21
1835,1990,1990-07-31T00:00:00,35,18,1,21
1836,1990,1990-07-31T00:00:00,36,18,1,21
1837,1990,1990-07-31T00:00:00,40,18,1,21
1838,1990,1990-07-31T00:00:00,42,18,1,21
1839,1990,1990-07-31T00:00:00,44,18,1,21
1840,1990,1990-07-31T00:00:00,38,18,1,21
1841,1990,1990-07-31T00:00:00,57,18,1,21
1842,1990,1990-07-31T00:00:00,63,18,1,21
1843,1990,1990-07-31T00:00:00,60,18,1,21
1844,1990,1990-07-31T00:00:00,53,18,1,21
1845,1990,1990-07-31T00:00:00,61,18,1,21
1846,1990,1990-07-31T00:00:00,64,18,1,21
1847,1990,1990-07-31T00:00:00,59,18,1,21
1848,1990,1990-07-31T00:00:00,58,18,1,21
1849,1990,1990-07-31T00:00:00,54,18,1,21
1850,1990,1990-07-31T00:00:00,56,18,1,21
1851,1990,1990-07-31T00:00:00,62,18,1,21
1852,1990,1990-07-31T00:00:00,55,18,1,21
1853,1990,1990-07-31T00:00:00,49,18,1,21
1854,1990,1990-07-31T00:00:00,50,18,1,21
1855,1990,1990-07-31T00:00:00,51,18,1,21
1856,1990,1990-07-31T00:00:00,52,18,1,21
1857,1991,1991-07-24T00:00:00,1,16,1,21
1858,1991,1991-07-24T00:00:00,2,16,1,21
1859,1991,1991-07-24T00:00:00,3,16,1,21
1860,1991,1991-07-24T00:00:00,4,16,1,21
1861,1991,1991-07-24T00:00:00,5,16,1,21
1862,1991,1991-07-24T00:00:00,6,16,1,21
1863,1991,1991-07-24T00:00:00,7,16,1,21
1864,1991,1991-07-24T00:00:00,8,16,1,21
1865,1991,1991-07-24T00:00:00,9,16,1,21
1866,1991,1991-07-24T00:00:00,10,16,1,21
1867,1991,1991-07-24T00:00:00,11,16,1,21
1868,1991,1991-07-24T00:00:00,12,16,1,21
1869,1991,1991-07-24T00:00:00,13,16,1,21
1870,1991,1991-07-24T00:00:00,14,16,1,21
1871,1991,1991-07-24T00:00:00,15,16,1,21
1872,1991,1991-07-24T00:00:00,16,16,1,21
1873,1991,1991-07-24T00:00:00,22,16,1,21
1874,1991,1991-07-24T00:00:00,28,16,1,21
1875,1991,1991-07-24T00:00:00,30,16,1,21
1876,1991,1991-07-24T00:00:00,26,16,1,21
1877,1991,1991-07-24T00:00:00,17,16,1,21
1878,1991,1991-07-24T00:00:00,18,16,1,21
1879,1991,1991-07-24T00:00:00,19,16,1,21
1880,1991,1991-07-24T00:00:00,20,16,1,21
1881,1991,1991-07-24T00:00:00,29,16,1,21
1882,1991,1991-07-24T00:00:00,31,16,1,21
1883,1991,1991-07-24T00:00:00,24,16,1,21
1884,1991,1991-07-24T00:00:00,32,16,1,21
1885,1991,1991-07-24T00:00:00,25,16,1,21
1886,1991,1991-07-24T00:00:00,21,16,1,21
1887,1991,1991-07-24T00:00:00,23,16,1,21
1888,1991,1991-07-24T00:00:00,27,16,1,21
1889,1991,1991-07-24T00:00:00,45,16,1,21
1890,1991,1991-07-24T00:00:00,39,16,1,21
1891,1991,1991-07-24T00:00:00,37,16,1,21
1892,1991,1991-07-24T00:00:00,48,16,1,21
1893,1991,1991-07-24T00:00:00,43,16,1,21
1894,1991,1991-07-24T00:00:00,41,16,1,21
1895,1991,1991-07-24T00:00:00,47,16,1,21
1896,1991,1991-07-24T00:00:00,46,16,1,21
1897,1991,1991-07-24T00:00:00,33,16,1,21
1898,1991,1991-07-24T00:00:00,34,16,1,21
1899,1991,1991-07-24T00:00:00,35,16,1,21
1900,1991,1991-07-24T00:00:00,36,16,1,21
1901,1991,1991-07-24T00:00:00,40,16,1,21
1902,1991,1991-07-24T00:00:00,42,16,1,21
1903,1991,1991-07-24T00:00:00,44,16,1,21
1904,1991,1991-07-24T00:00:00,38,16,1,21
1905,1991,1991-07-24T00:00:00,57,16,1,21
1906,1991,1991-07-24T00:00:00,63,16,1,21
1907,1991,1991-07-24T00:00:00,60,16,1,21
1908,1991,1991-07-24T00:00:00,53,16,1,21
1909,1991,1991-07-24T00:00:00,61,16,1,21
1910,1991,1991-07-24T00:00:00,64,16,1,21
1911,1991,1991-07-24T00:00:00,59,16,1,21
1912,1991,1991-07-24T00:00:00,58,16,1,21
1913,1991,1991-07-24T00:00:00,54,16,1,21
1914,1991,1991-07-24T00:00:00,56,16,1,21
1915,1991,1991-07-24T00:00:00,62,16,1,21
1916,1991,1991-07-24T00:00:00,55,16,1,21
1917,1991,1991-07-24T00:00:00,49,16,1,21
1918,1991,1991-07-24T00:00:00,50,16,1,21
1919,1991,1991-07-24T00:00:00,51,16,1,21
1920,1991,1991-07-24T00:00:00,52,16,1,21
1921,1992,1992-10-23T00:00:00,1,19,1,20
1922,1992,1992-10-23T00:00:00,2,19,1,20
1923,1992,1992-10-23T00:00:00,3,19,1,20
1924,1992,1992-10-23T00:00:00,4,19,1,20
1925,1992,1992-10-23T00:00:00,5,19,1,20
1926,1992,1992-10-23T00:00:00,6,19,1,20
1927,1992,1992-10-23T00:00:00,7,19,1,20
1928,1992,1992-10-23T00:00:00,8,19,1,20
1929,1992,1992-10-23T00:00:00,9,19,1,20
1930,1992,1992-10-23T00:00:00,10,19,1,20
1931,1992,1992-10-23T00:00:00,11,19,1,20
1932,1992,1992-10-23T00:00:00,12,19,1,20
1933,1992,1992-10-23T00:00:00,13,19,1,20
1934,1992,1992-10-23T00:00:00,14,19,1,20
1935,1992,1992-10-23T00:00:00,15,19,1,20
1936,1992,1992-10-23T00:00:00,16,19,1,20
1937,1992,1992-10-23T00:00:00,22,19,1,20
1938,1992,1992-10-23T00:00:00,28,19,1,20
1939,1992,1992-10-23T00:00:00,30,19,1,20
1940,1992,1992-10-23T00:00:00,26,19,1,20
1941,1992,1992-10-23T00:00:00,17,19,1,20
1942,1992,1992-10-23T00:00:00,18,19,1,20
1943,1992,1992-10-23T00:00:00,19,19,1,20
1944,1992,1992-10-23T00:00:00,20,19,1,20
1945,1992,1992-10-23T00:00:00,29,19,1,20
1946,1992,1992-10-23T00:00:00,31,19,1,20
1947,1992,1992-10-23T00:00:00,24,19,1,20
1948,1992,1992-10-23T00:00:00,32,19,1,20
1949,1992,1992-10-23T00:00:00,25,19,1,20
1950,1992,1992-10-23T00:00:00,21,19,1,20
1951,1992,1992-10-23T00:00:00,23,19,1,20
1952,1992,1992-10-23T00:00:00,27,19,1,20
1953,1992,1992-10-23T00:00:00,45,19,1,20
1954,1992,1992-10-23T00:00:00,39,19,1,20
1955,1992,1992-10-23T00:00:00,37,19,1,20
1956,1992,1992-10-23T00:00:00,48,19,1,20
1957,1992,1992-10-23T00:00:00,43,19,1,20
1958,1992,1992-10-23T00:00:00,41,19,1,20
1959,1992,1992-10-23T00:00:00,47,19,1,20
1960,1992,1992-10-23T00:00:00,46,19,1,20
1961,1992,1992-10-23T00:00:00,33,19,1,20
1962,1992,1992-10-23T00:00:00,34,19,1,20
1963,1992,1992-10-23T00:00:00,35,19,1,20
1964,1992,1992-10-23T00:00:00,36,19,1,20
1965,1992,1992-10-23T00:00:00,40,19,1,20
1966,1992,1992-10-23T00:00:00,42,19,1,20
1967,1992,1992-10-23T00:00:00,44,19,1,20
1968,1992,1992-10-23T00:00:00,38,19,1,20
1969,1992,1992-10-23T00:00:00,57,19,1,20
1970,1992,1992-10-23T00:00:00,63,19,1,20
1971,1992,1992-10-23T00:00:00,60,19,1,20
1972,1992,1992-10-23T00:00:00,53,19,1,20
1973,1992,1992-10-23T00:00:00,61,19,1,20
1974,1992,1992-10-23T00:00:00,64,19,1,20
1975,1992,1992-10-23T00:00:00,59,19,1,20
1976,1992,1992-10-23T00:00:00,58,19,1,20
1977,1992,1992-10-23T00:00:00,54,19,1,20
1978,1992,1992-10-23T00:00:00,56,19,1,20
1979,1992,1992-10-23T00:00:00,62,19,1,20
1980,1992,1992-10-23T00:00:00,55,19,1,20
1981,1992,1992-10-23T00:00:00,49,19,1,20
1982,1992,1992-10-23T00:00:00,50,19,1,20
1983,1992,1992-10-23T00:00:00,51,19,1,20
1984,1992,1992-10-23T00:00:00,52,19,1,20
1985,1992,1992-11-03T00:00:00,1,19,1,18
1986,1992,1992-11-03T00:00:00,2,19,1,18
1987,1992,1992-11-03T00:00:00,3,19,1,18
1988,1992,1992-11-03T00:00:00,4,19,1,18
1989,1992,1992-11-03T00:00:00,5,19,1,18
1990,1992,1992-11-03T00:00:00,6,19,1,18
1991,1992,1992-11-03T00:00:00,7,19,1,18
1992,1992,1992-11-03T00:00:00,8,19,1,18
1993,1992,1992-11-03T00:00:00,9,19,1,18
1994,1992,1992-11-03T00:00:00,10,19,1,18
1995,1992,1992-11-03T00:00:00,11,19,1,18
1996,1992,1992-11-03T00:00:00,12,19,1,18
1997,1992,1992-11-03T00:00:00,13,19,1,18
1998,1992,1992-11-03T00:00:00,14,19,1,18
1999,1992,1992-11-03T00:00:00,15,19,1,18
2000,1992,1992-11-03T00:00:00,16,19,1,18
2001,1992,1992-11-03T00:00:00,22,19,1,18
2002,1992,1992-11-03T00:00:00,28,19,1,18
2003,1992,1992-11-03T00:00:00,30,19,1,18
2004,1992,1992-11-03T00:00:00,26,19,1,18
2005,1992,1992-11-03T00:00:00,17,19,1,18
2006,1992,1992-11-03T00:00:00,18,19,1,18
2007,1992,1992-11-03T00:00:00,19,19,1,18
2008,1992,1992-11-03T00:00:00,20,19,1,18
2009,1992,1992-11-03T00:00:00,29,19,1,18
2010,1992,1992-11-03T00:00:00,31,19,1,18
2011,1992,1992-11-03T00:00:00,24,19,1,18
2012,1992,1992-11-03T00:00:00,32,19,1,18
2013,1992,1992-11-03T00:00:00,25,19,1,18
2014,1992,1992-11-03T00:00:00,21,19,1,18
2015,1992,1992-11-03T00:00:00,23,19,1,18
2016,1992,1992-11-03T00:00:00,27,19,1,18
2017,1992,1992-11-03T00:00:00,45,19,1,18
2018,1992,1992-11-03T00:00:00,39,19,1,18
2019,1992,1992-11-03T00:00:00,37,19,1,18
2020,1992,1992-11-03T00:00:00,48,19,1,18
2021,1992,1992-11-03T00:00:00,43,19,1,18
2022,1992,1992-11-03T00:00:00,41,19,1,18
2023,1992,1992-11-03T00:00:00,47,19,1,18
2024,1992,1992-11-03T00:00:00,46,19,1,18
2025,1992,1992-11-03T00:00:00,33,19,1,18
2026,1992,1992-11-03T00:00:00,34,19,1,18
2027,1992,1992-11-03T00:00:00,35,19,1,18
2028,1992,1992-11-03T00:00:00,36,19,1,18
2029,1992,1992-11-03T00:00:00,40,19,1,18
2030,1992,1992-11-03T00:00:00,42,19,1,18
2031,1992,1992-11-03T00:00:00,44,19,1,18
2032,1992,1992-11-03T00:00:00,38,19,1,18
2033,1992,1992-11-03T00:00:00,57,19,1,18
2034,1992,1992-11-03T00:00:00,63,19,1,18
2035,1992,1992-11-03T00:00:00,60,19,1,18
2036,1992,1992-11-03T00:00:00,53,19,1,18
2037,1992,1992-11-03T00:00:00,61,19,1,18
2038,1992,1992-11-03T00:00:00,64,19,1,18
2039,1992,1992-11-03T00:00:00,59,19,1,18
2040,1992,1992-11-03T00:00:00,58,19,1,18
2041,1992,1992-11-03T00:00:00,54,19,1,18
2042,1992,1992-11-03T00:00:00,56,19,1,18
2043,1992,1992-11-03T00:00:00,62,19,1,18
2044,1992,1992-11-03T00:00:00,55,19,1,18
2045,1992,1992-11-03T00:00:00,49,19,1,18
2046,1992,1992-11-03T00:00:00,50,19,1,18
2047,1992,1992-11-03T00:00:00,51,19,1,18
2048,1992,1992-11-03T00:00:00,52,19,1,18
2049,1993,1993-08-09T00:00:00,1,20,1,21
2050,1993,1993-08-09T00:00:00,2,20,1,21
2051,1993,1993-08-09T00:00:00,3,20,1,21
2052,1993,1993-08-09T00:00:00,4,20,1,21
2053,1993,1993-08-09T00:00:00,5,20,1,21
2054,1993,1993-08-09T00:00:00,6,20,1,21
2055,1993,1993-08-09T00:00:00,7,20,1,21
2056,1993,1993-08-09T00:00:00,8,20,1,21
2057,1993,1993-08-09T00:00:00,9,20,1,21
2058,1993,1993-08-09T00:00:00,10,20,1,21
2059,1993,1993-08-09T00:00:00,11,20,1,21
2060,1993,1993-08-09T00:00:00,12,20,1,21
2061,1993,1993-08-09T00:00:00,13,20,1,21
2062,1993,1993-08-09T00:00:00,14,20,1,21
2063,1993,1993-08-09T00:00:00,15,20,1,21
2064,1993,1993-08-09T00:00:00,16,20,1,21
2065,1993,1993-08-09T00:00:00,22,20,1,21
2066,1993,1993-08-09T00:00:00,28,20,1,21
2067,1993,1993-08-09T00:00:00,30,20,1,21
2068,1993,1993-08-09T00:00:00,26,20,1,21
2069,1993,1993-08-09T00:00:00,17,20,1,21
2070,1993,1993-08-09T00:00:00,18,20,1,21
2071,1993,1993-08-09T00:00:00,19,20,1,21
2072,1993,1993-08-09T00:00:00,20,20,1,21
2073,1993,1993-08-09T00:00:00,29,20,1,21
2074,1993,1993-08-09T00:00:00,31,20,1,21
2075,1993,1993-08-09T00:00:00,24,20,1,21
2076,1993,1993-08-09T00:00:00,32,20,1,21
2077,1993,1993-08-09T00:00:00,25,20,1,21
2078,1993,1993-08-09T00:00:00,21,20,1,21
2079,1993,1993-08-09T00:00:00,23,20,1,21
2080,1993,1993-08-09T00:00:00,27,20,1,21
2081,1993,1993-08-09T00:00:00,45,20,1,21
2082,1993,1993-08-09T00:00:00,39,20,1,21
2083,1993,1993-08-09T00:00:00,37,20,1,21
2084,1993,1993-08-09T00:00:00,48,20,1,21
2085,1993,1993-08-09T00:00:00,43,20,1,21
2086,1993,1993-08-09T00:00:00,41,20,1,21
2087,1993,1993-08-09T00:00:00,47,20,1,21
2088,1993,1993-08-09T00:00:00,46,20,1,21
2089,1993,1993-08-09T00:00:00,33,20,1,21
